10	88090000	88270000	208.9600	0.0418	0.0000
4	29900000	29920000	208.9600	0.0169	0.0000
5	143650000	143790000	208.9400	0.0610	0.0000
2	211050000	211100000	208.9400	0.0283	0.0000
2	178790000	178800000	208.9400	0.0083	0.0000
14	61170000	61280000	208.9200	0.0540	0.0000
17	33010000	33040000	208.9200	0.0255	0.0000
13	31680000	31700000	208.9200	0.0157	0.0000
6	103950000	104080000	208.9000	0.1390	0.0000
12	47390000	47790000	208.9000	0.1298	0.0000
5	165250000	165350000	208.8800	0.0378	0.0000
8	124830000	124870000	208.8600	0.0334	0.0000
13	103830000	103870000	208.8600	0.0225	0.0000
2	165110000	165150000	208.8600	0.0193	0.0000
4	160050000	160110000	208.8400	0.0486	0.0000
3	89120000	89170000	208.8400	0.0444	0.0000
19	32000000	32540000	208.8200	0.1074	0.0000
14	25880000	25980000	208.8200	0.0435	0.0000
4	100990000	101140000	208.8000	0.0721	0.0000
9	16520000	16540000	208.8000	0.0178	0.0000
16	63570000	63710000	208.7800	0.0790	0.0000
5	53520000	53600000	208.7800	0.0514	0.0000
21	40880000	40940000	208.7800	0.0286	0.0000
8	137160000	137290000	208.7800	0.0280	0.0000
1	51430000	51470000	208.7800	0.0224	0.0000
13	90080000	90100000	208.7800	0.0184	0.0000
4	92420000	92550000	208.7600	0.0699	0.0000
3	88620000	88700000	208.7600	0.0161	0.0000
1	79800000	79860000	208.7600	0.0158	0.0000
6	155160000	155180000	208.7600	0.0152	0.0000
15	89710000	89810000	208.7400	0.0435	0.0000
18	34480000	34550000	208.7400	0.0314	0.0000
2	228120000	228250000	208.7400	0.0181	0.0000
2	2510000	2540000	208.7400	0.0112	0.0000
8	61620000	61680000	208.7200	0.0502	0.0000
1	188260000	188410000	208.7200	0.0432	0.0000
16	50100000	50160000	208.7200	0.0235	0.0000
3	152580000	152610000	208.7200	0.0121	0.0000
5	134950000	134960000	208.7200	0.0047	0.0000
4	96760000	97030000	208.7000	0.0699	0.0000
14	64540000	64620000	208.7000	0.0432	0.0000
21	21200000	21250000	208.7000	0.0144	0.0000
3	180540000	180860000	208.6800	0.0606	0.0000
7	9920000	10090000	208.6600	0.0362	0.0000
17	61540000	61570000	208.6600	0.0271	0.0000
2	168350000	168540000	208.6400	0.1101	0.0000
10	101890000	102010000	208.6400	0.0479	0.0000
4	189010000	189040000	208.6400	0.0264	0.0000
8	130030000	130210000	208.6200	0.0306	0.0000
1	77120000	77170000	208.6200	0.0252	0.0000
1	103860000	103920000	208.6000	0.0490	0.0000
3	176560000	176650000	208.6000	0.0419	0.0000
1	199640000	199690000	208.6000	0.0136	0.0000
5	20470000	20590000	208.5800	0.0779	0.0000
20	50850000	50910000	208.5800	0.0523	0.0000
20	42430000	42490000	208.5800	0.0253	0.0000
5	156120000	156130000	208.5600	0.0353	0.0000
3	109870000	110020000	208.5400	0.0462	0.0000
18	7860000	7880000	208.5400	0.0229	0.0000
22	24540000	24580000	208.5400	0.0133	0.0000
16	9940000	9950000	208.5200	0.0205	0.0000
2	230850000	230860000	208.5200	0.0116	0.0000
4	53940000	54040000	208.5000	0.0503	0.0000
3	35700000	35720000	208.5000	0.0102	0.0000
5	90720000	90730000	208.5000	0.0038	0.0000
2	22020000	22120000	208.4800	0.0661	0.0000
13	35700000	35860000	208.4800	0.0602	0.0000
18	36820000	36980000	208.4800	0.0506	0.0000
1	175400000	175430000	208.4800	0.0400	0.0000
6	167220000	167250000	208.4800	0.0301	0.0000
9	25190000	25330000	208.4800	0.0233	0.0000
17	81080000	81130000	208.4800	0.0162	0.0000
13	85450000	85720000	208.4600	0.1343	0.0000
1	230300000	230360000	208.4600	0.0390	0.0000
3	59640000	59660000	208.4600	0.0385	0.0000
8	137990000	138010000	208.4600	0.0160	0.0000
9	134750000	134770000	208.4400	0.0450	0.0000
6	144750000	144920000	208.4400	0.0401	0.0000
4	80420000	80490000	208.4400	0.0288	0.0000
8	103290000	103600000	208.4200	0.0931	0.0000
6	64320000	64370000	208.4200	0.0495	0.0000
2	118680000	118860000	208.4200	0.0417	0.0000
3	110260000	110360000	208.4200	0.0292	0.0000
10	66520000	66530000	208.4200	0.0110	0.0000
5	105560000	105650000	208.4000	0.0482	0.0000
2	159520000	159600000	208.4000	0.0231	0.0000
6	94030000	94310000	208.3800	0.0839	0.0000
20	42780000	43780000	208.3800	0.0560	0.0000
19	38150000	38360000	208.3800	0.0259	0.0000
6	91860000	91870000	208.3800	0.0134	0.0000
2	51790000	51820000	208.3800	0.0107	0.0000
4	171490000	171800000	208.3800	0.0085	0.0000
5	11410000	11890000	208.3600	0.1500	0.0000
6	90300000	90420000	208.3600	0.1010	0.0000
