10	92380000	92730000	213.0600	0.0666	0.0000
1	238910000	239060000	213.0600	0.0375	0.0000
3	142720000	142820000	213.0400	0.0409	0.0000
15	46320000	46460000	213.0200	0.0738	0.0000
3	2960000	2980000	213.0200	0.0273	0.0000
1	215140000	215310000	213.0000	0.2520	0.0000
2	187570000	188090000	213.0000	0.1398	0.0000
18	72680000	72850000	212.9800	0.1258	0.0000
9	120400000	120590000	212.9800	0.1067	0.0000
19	43640000	43750000	212.9800	0.0720	0.0000
4	80070000	80130000	212.9800	0.0628	0.0000
13	92860000	93040000	212.9800	0.0365	0.0000
10	113710000	113900000	212.9600	0.0690	0.0000
20	32720000	32960000	212.9400	0.1324	0.0000
1	47170000	47640000	212.9400	0.1075	0.0000
3	66510000	66640000	212.9400	0.0723	0.0000
6	159110000	159260000	212.9400	0.0456	0.0000
11	97260000	97940000	212.9200	0.0950	0.0000
17	74280000	74520000	212.9200	0.0224	0.0000
14	92150000	92580000	212.9000	0.1691	0.0000
19	33170000	33470000	212.9000	0.0795	0.0000
18	42030000	42090000	212.9000	0.0411	0.0000
5	117530000	117640000	212.8800	0.1401	0.0000
10	121720000	122380000	212.8800	0.1111	0.0000
5	56940000	57170000	212.8800	0.0859	0.0000
2	202920000	203010000	212.8800	0.0504	0.0000
11	12020000	12130000	212.8800	0.0453	0.0000
